policy,target,topology_id,unsafe_rate,false_alarm_rate,realized_escalation,conditional_risk,miss_rate
conservative_and,0.1,close34_open04,0.0016777777777777776,0.034955835670597186,0.050633333333333336,0.008117880307118755,0.002130481175451989
conservative_and,0.1,close34_open06,0.0,0.09939020595504713,0.10012222222222222,0.0,0.0
conservative_and,0.1,close34_open07,0.0,0.07550819100785987,0.10551111111111111,0.0,0.0
conservative_and,0.1,close34_open08,0.0,0.06884869629665848,0.10601111111111111,0.0,0.0
conservative_and,0.1,close34_open09,0.0,0.06170388217210121,0.10696666666666667,0.0,0.0
conservative_and,0.1,close34_open10,0.0,0.05593335133228431,0.10824444444444443,0.0,0.0
conservative_and,0.1,close34_open17,3.3333333333333335e-05,5.91436006624e-05,0.10105555555555555,5.904495705256668e-05,7.656672576948889e-05
conservative_and,0.1,close34_open18,3.3333333333333335e-05,0.00039044136880819996,0.10200000000000001,5.580668564093333e-05,8.281573498963332e-05
conservative_and,0.1,close34_open19,0.0,0.0004885575736207445,0.10283333333333333,0.0,0.0
conservative_and,0.1,close35_open05,0.0005,0.0473019303814357,0.057355555555555555,0.002224870996100478,0.0006541058744311333
conservative_and,0.1,close35_open06,0.00013333333333333334,0.022812515229575333,0.06946666666666666,0.00042459343494236665,0.0001963959530492
conservative_and,0.1,close35_open08,0.0,0.0060225601501091115,0.08468888888888888,0.0,0.0
conservative_and,0.1,close35_open09,0.0,0.004452805203489533,0.0850888888888889,0.0,0.0
conservative_and,0.1,close35_open10,0.0,0.0024755251053388888,0.09022222222222222,0.0,0.0
conservative_and,0.1,close35_open11,0.0,0.0020622910703928556,0.09412222222222222,0.0,0.0
conservative_and,0.1,close35_open12,0.0,0.012907580541769333,0.09703333333333333,0.0,0.0
conservative_and,0.1,close35_open13,0.0,0.007407572647133556,0.10104444444444444,0.0,0.0
conservative_and,0.1,close35_open14,0.0,0.0054892198608391335,0.10242222222222222,0.0,0.0
conservative_and,0.1,close35_open15,3.3333333333333335e-05,0.003919626607877978,0.10381111111111112,5.164489166645556e-05,9.456264775413334e-05
conservative_and,0.1,close35_open16,0.0,0.0028576536835022443,0.10656666666666666,0.0,0.0
conservative_and,0.1,close35_open24,0.0035111111111111116,0.02508683422858788,0.05045555555555556,0.016022448747231334,0.004507743608513467
conservative_and,0.1,close35_open25,0.0036,0.022942970267542113,0.050555555555555555,0.015263872941679333,0.004723809551535833
conservative_and,0.1,close35_open26,0.0041,0.018468100963154745,0.054311111111111116,0.016121159673190756,0.005502543832543411
conservative_and,0.1,close35_open27,0.0032666666666666664,0.016134800901898477,0.057244444444444445,0.01216357774652779,0.004472935351118989
conservative_and,0.1,close35_open29,0.0,0.0018310672272494445,0.08945555555555557,0.0,0.0
conservative_and,0.1,close36_open03,4.4444444444444447e-05,0.00814060301030279,0.07393333333333334,0.00012582474375327776,6.89488744096111e-05
conservative_and,0.1,close36_open04,9.999999999999999e-05,0.006814089175620744,0.07455555555555556,0.00027469469451776667,0.0001577146880633222
conservative_and,0.1,close36_open21,0.0004555555555555555,0.00022559907123053332,0.09556666666666666,0.0010353896340362001,0.0008129875515104667
conservative_and,0.1,close36_open22,0.0005555555555555556,0.00014191413623836668,0.09762222222222222,0.0011813091915996222,0.001047691391954511
conservative_and,0.1,close36_open23,0.00018888888888888888,0.00034302883361995556,0.10376666666666666,0.0003253672993820667,0.00045025366990775553
conservative_and,0.1,close36_open24,0.0,0.0735897670612783,0.10218888888888888,0.0,0.0
conservative_and,0.1,close36_open25,0.0,0.08120212279845172,0.1007,0.0,0.0
conservative_and,0.2,close32_open01,5.555555555555556e-05,0.0306452751825417,0.09278888888888888,0.00032882698943456667,6.729150780385555e-05
conservative_and,0.2,close32_open03,3.3333333333333335e-05,0.0022363797417247334,0.14029999999999998,9.817396615691112e-05,5.052035970493333e-05
conservative_and,0.2,close32_open04,0.0,0.0014234640131637112,0.14358888888888888,0.0,0.0
conservative_and,0.2,close32_open05,0.0,0.028510424067463076,0.19621111111111111,0.0,0.0
conservative_and,0.2,close32_open06,0.0,0.05239459692424549,0.1993111111111111,0.0,0.0
conservative_and,0.2,close32_open18,0.0,0.0,0.2018888888888889,0.0,0.0
conservative_and,0.2,close32_open19,0.0,0.0,0.20137777777777777,0.0,0.0
conservative_and,0.2,close33_open08,0.0,0.001452584170599511,0.20226666666666668,0.0,0.0
